Unidade de Despesa;Grupo Orçamentário;Fonte de Recurso;Subfunção;Programa;Ação;Elemento;Dotação Inicial (R$);Dotação Atual (R$);Empenhado (R$);Liquidado (R$);Pago (R$);Pago Restos (R$)
61 - Hospital de Reabilitação de Anomalias Craniofaciais;822 - SES/SP Desenvolvimento SUS HRAC - 40299 - 160/2016;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5276 - Procedimentos de Alta Complexidade nas Áreas de Anomalias Craniofaciais/Deficiência Auditiva;339030 - Material de Consumo;0,00;262303,00;192170,00;189693,00;189693,00;1079,00
61 - Hospital de Reabilitação de Anomalias Craniofaciais;822 - SES/SP Desenvolvimento SUS HRAC - 40299 - 160/2016;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5276 - Procedimentos de Alta Complexidade nas Áreas de Anomalias Craniofaciais/Deficiência Auditiva;339039 - Outros Serviços de Terceiros - PJ;0,00;95630,00;95630,00;5920,00;5920,00;17760,00
62 - Hospital Universitário;0 - Básica;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;0 - Básica;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339030 - Material de Consumo;0,00;2066263,16;1991440,17;1033393,44;946453,87;396149,99
62 - Hospital Universitário;0 - Básica;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339033 - Passagens e despesas com Locomoção;0,00;909259,53;909259,53;572134,91;491107,36;0,00
62 - Hospital Universitário;0 - Básica;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339035 - Serviços de Consultoria;0,00;974151,94;974151,94;938822,46;921157,72;0,00
62 - Hospital Universitário;0 - Básica;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;735287,12;735287,12;0,00;0,00;0,00
62 - Hospital Universitário;0 - Básica;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;9460304,00;4746609,22;4662126,95;3333677,60;3115989,05;480777,37
62 - Hospital Universitário;0 - Básica;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339092 - Despesas de Exercícios Anteriores;0,00;2950,30;2950,30;2950,30;2950,30;0,00
62 - Hospital Universitário;0 - Básica;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;0 - Básica;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;319016 - Outras Despesas variáveis - Pessoal Civil;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;203,08
62 - Hospital Universitário;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339030 - Material de Consumo;0,00;125551,00;121500,71;74250,47;74250,47;414991,07
62 - Hospital Universitário;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339032 - Mat, Bem ou Serviço para Distr Gratuita;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339035 - Serviços de Consultoria;0,00;350,00;350,00;350,00;350,00;1200,00
62 - Hospital Universitário;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;0,00;0,00;0,00;0,00;37867,91
62 - Hospital Universitário;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;71689,56;7850,00;7850,00;7850,00;285075,79
62 - Hospital Universitário;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5276 - Procedimentos de Alta Complexidade nas Áreas de Anomalias Craniofaciais/Deficiência Auditiva;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;1 - Manutenção de Edifícios;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;1 - Manutenção de Edifícios;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;1 - Manutenção de Edifícios;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;1 - Manutenção de Edifícios;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;1 - Manutenção de Edifícios;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;1 - Manutenção de Edifícios;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;2 - Equipamentos de Segurança;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;2 - Equipamentos de Segurança;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;3 - Manutenção e Reposição de Equip. de Informática;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;4 - Treinamento de Servidores;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;4 - Treinamento de Servidores;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339035 - Serviços de Consultoria;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;4 - Treinamento de Servidores;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;4 - Treinamento de Servidores;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;4 - Treinamento de Servidores;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;31 - Serviços de Limpeza, Vigilância e Portarias;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;13795183,54;13795183,54;9390259,46;7993500,92;1911319,51
62 - Hospital Universitário;31 - Serviços de Limpeza, Vigilância e Portarias;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;15784707,00;1989523,46;1989523,46;1402585,20;1275249,51;441341,89
62 - Hospital Universitário;31 - Serviços de Limpeza, Vigilância e Portarias;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;134 - Contribuição SUS;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;7389,60
62 - Hospital Universitário;134 - Contribuição SUS;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;134 - Contribuição SUS;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;134 - Contribuição SUS;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;174 - Acréscimos Orc;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;174 - Acréscimos Orc;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;174 - Acréscimos Orc;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;174 - Acréscimos Orc;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;174 - Acréscimos Orc;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;259 - Despesas com Transportes;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;26967,87
62 - Hospital Universitário;259 - Despesas com Transportes;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;25789,24;25789,24;25789,24;25789,24;0,00
62 - Hospital Universitário;259 - Despesas com Transportes;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;29503,71
62 - Hospital Universitário;259 - Despesas com Transportes;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;819 - SES/SP Integração SUS HU - 41074 - 206/2016;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339014 - Diárias - Civil;0,00;1500,00;1500,00;1490,60;1490,60;0,00
62 - Hospital Universitário;819 - SES/SP Integração SUS HU - 41074 - 206/2016;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339030 - Material de Consumo;0,00;11144891,21;11130217,27;9787603,08;8992267,43;436553,63
62 - Hospital Universitário;819 - SES/SP Integração SUS HU - 41074 - 206/2016;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
62 - Hospital Universitário;819 - SES/SP Integração SUS HU - 41074 - 206/2016;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339035 - Serviços de Consultoria;0,00;585753,36;585753,36;303053,18;163053,09;0,00
62 - Hospital Universitário;819 - SES/SP Integração SUS HU - 41074 - 206/2016;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;17423,00;17423,00;17423,00;17423,00;0,00
62 - Hospital Universitário;819 - SES/SP Integração SUS HU - 41074 - 206/2016;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;31453,21;31453,21;16583,40;11577,33;0,00
62 - Hospital Universitário;819 - SES/SP Integração SUS HU - 41074 - 206/2016;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;4173341,78;4096227,69;2482701,73;2275075,88;17586,69
62 - Hospital Universitário;819 - SES/SP Integração SUS HU - 41074 - 206/2016;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339088 - Despesas com Tecnologia da Informação;0,00;23749,00;23749,00;23749,00;16245,00;0,00
62 - Hospital Universitário;819 - SES/SP Integração SUS HU - 41074 - 206/2016;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
71 - Museu de Arqueologia e Etnologia;0 - Básica;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5276 - Procedimentos de Alta Complexidade nas Áreas de Anomalias Craniofaciais/Deficiência Auditiva;319007 - Contrib. a Entidades Fechadas de Previdência;0,00;0,00;0,00;0,00;0,00;0,00
32 - Museu de Arte Contemporânea;0 - Básica;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5276 - Procedimentos de Alta Complexidade nas Áreas de Anomalias Craniofaciais/Deficiência Auditiva;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
13 - Prefeitura do Campus USP de Bauru;8 - Restaurante;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5276 - Procedimentos de Alta Complexidade nas Áreas de Anomalias Craniofaciais/Deficiência Auditiva;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
13 - Prefeitura do Campus USP de Bauru;8 - Restaurante;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5276 - Procedimentos de Alta Complexidade nas Áreas de Anomalias Craniofaciais/Deficiência Auditiva;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
13 - Prefeitura do Campus USP de Bauru;16 - Atual.Tecnol. e Manut. da Infraestrutura de Computação;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5276 - Procedimentos de Alta Complexidade nas Áreas de Anomalias Craniofaciais/Deficiência Auditiva;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
13 - Prefeitura do Campus USP de Bauru;259 - Despesas com Transportes;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5276 - Procedimentos de Alta Complexidade nas Áreas de Anomalias Craniofaciais/Deficiência Auditiva;339039 - Outros Serviços de Terceiros - PJ;0,00;50,40;0,00;0,00;0,00;0,00
13 - Prefeitura do Campus USP de Bauru;261 - Manutenção e conservação de veículos do pool;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
13 - Prefeitura do Campus USP de Bauru;261 - Manutenção e conservação de veículos do pool;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5276 - Procedimentos de Alta Complexidade nas Áreas de Anomalias Craniofaciais/Deficiência Auditiva;339039 - Outros Serviços de Terceiros - PJ;0,00;426,00;0,00;0,00;0,00;0,00
13 - Prefeitura do Campus USP de Bauru;261 - Manutenção e conservação de veículos do pool;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
13 - Prefeitura do Campus USP de Bauru;261 - Manutenção e conservação de veículos do pool;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5276 - Procedimentos de Alta Complexidade nas Áreas de Anomalias Craniofaciais/Deficiência Auditiva;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
52 - Prefeitura do Campus USP de São Carlos;259 - Despesas com Transportes;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
66 - Prefeitura do Campus USP Luiz de Queiroz;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339030 - Material de Consumo;0,00;43135,90;18885,71;18415,71;0,00;10798,00
66 - Prefeitura do Campus USP Luiz de Queiroz;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339035 - Serviços de Consultoria;0,00;0,00;0,00;0,00;0,00;0,00
66 - Prefeitura do Campus USP Luiz de Queiroz;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
66 - Prefeitura do Campus USP Luiz de Queiroz;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
66 - Prefeitura do Campus USP Luiz de Queiroz;1 - Manutenção de Edifícios;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
66 - Prefeitura do Campus USP Luiz de Queiroz;3 - Manutenção e Reposição de Equip. de Informática;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
66 - Prefeitura do Campus USP Luiz de Queiroz;3 - Manutenção e Reposição de Equip. de Informática;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
66 - Prefeitura do Campus USP Luiz de Queiroz;5 - Utilidade Pública - Água;1 - Tesouro;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
66 - Prefeitura do Campus USP Luiz de Queiroz;5 - Utilidade Pública - Água;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339030 - Material de Consumo;0,00;1650,00;1650,00;1650,00;1650,00;6754,00
66 - Prefeitura do Campus USP Luiz de Queiroz;5 - Utilidade Pública - Água;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;0 - Básica;4 - Receita;302 - Assistência Hospitalar e Ambulatorial;930 - Atendimento Integral e Descentralizado no SUS/SP;5274 - Assistência Médica, Hospitalar e Ambulatorial;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
